timestamp,id,rating,course_2,course_3,is_mi_student,is_ml_student,fall_1,fall_2,fall_3,spring_1,spring_2,spring_3,is_first_time,percentile,blended,is_first_place,is_last_place
2020-05-17 12:11:23.296,39cd1820459fdbcc193f9bb0ddb74a58,606,64,,1.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Statistical Learning Theory,Машинное обучение 2,Промышленное программирование на языке Java,Анализ данных в бизнесе,Да,0.6233183856502242,,,
2020-05-17 12:36:33.965,5d9c9087b5a851ecb6bba1bc916b684f,680,65,,0.0,0.0,Матричные вычисления,Принятие решений в условиях риска и неопределённости,Теория баз данных,Численные методы,Машинное обучение 2,Промышленное программирование на языке Java,Да,0.2690582959641256,,,
2020-05-17 13:24:57.167,a37a88d97b12fe90dd83dd548866b2bb,701,66,,0.0,1.0,Сбор и обработка данных с помощью краудсорсинга,Безопасность компьютерных систем,Матричные вычисления,Промышленное программирование на языке Java,Компьютерные сети,Дискретная оптимизация,Да,0.1748878923766816,,,
2020-05-17 14:04:41.159,34f75b81eb7b1cc9e9e4ef5bfd7fa69a,678,64,,0.0,0.0,Безопасность компьютерных систем,Моделирование временных рядов,Высокопроизводительные вычисления,Машинное обучение 2,Промышленное программирование на языке Java,Дополнительные главы прикладной статистики,Да,0.2780269058295964,,,
2020-05-17 16:15:12.312,e5fb2c5a9d8a09915b15d14bf6cf3174,753,62,,0.0,0.0,Безопасность компьютерных систем,Матричные вычисления,Высокопроизводительные вычисления,Дискретная оптимизация,Компьютерные сети,Численные методы,Да,0.04035874439461884,,,
2020-05-17 16:39:53.941,f8c83b338162bb41af2851b5e62f84d0,547,65,,0.0,0.0,Теория баз данных,Язык SQL,Безопасность компьютерных систем,Промышленное программирование на языке Java,Компьютерные сети,Дискретная оптимизация,Да,0.8789237668161435,,,
2020-05-17 17:40:31.867,323f162a5cad5f11e84bf294dd73197e,605,68,,0.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Язык SQL,Машинное обучение 2,Анализ данных в бизнесе,Компьютерные сети,Да,0.6278026905829597,,,
2020-05-17 18:21:13.570,28cd79966197dc97bafed62bc8c48bbd,589,62,,0.0,0.0,Моделирование временных рядов,Statistical Learning Theory,Язык SQL,Анализ данных в бизнесе,Системы баз данных,Дискретная оптимизация,Да,0.6995515695067265,,,
2020-05-17 18:45:15.768,ef8c6afd958da5f51429948f090432da,522,63,,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Высокопроизводительные вычисления,Матричные вычисления,Машинное обучение 2,Дискретная оптимизация,Численные методы,Да,0.9641255605381166,,,
2020-05-17 20:06:13.347,c3c0a0524bae841e5f9a56cf967cd423,667,61,,0.0,1.0,Моделирование временных рядов,Язык SQL,Сбор и обработка данных с помощью краудсорсинга,Промышленное программирование на языке Java,Системы баз данных,Компьютерные сети,Да,0.327354260089686,,,
2020-05-17 20:42:32.811,9abd31fe9761b5abd56524915237c1ea,670,62,,0.0,1.0,Матричные вычисления,Statistical Learning Theory,Моделирование временных рядов,Дополнительные главы прикладной статистики,Анализ данных в бизнесе,Промышленное программирование на языке Java,Да,0.3139013452914798,,,
2020-05-17 21:26:07.718,48ba69e4b13182a6d89499fd9a2c8f46,732,61,,0.0,1.0,Матричные вычисления,Теория баз данных,Statistical Learning Theory,Дискретная оптимизация,Промышленное программирование на языке Java,Численные методы,Да,0.08968609865470856,,,
2020-05-17 23:48:54.218,447a377d20b3181f0436c72c19a48c37,741,64,,0.0,0.0,Безопасность компьютерных систем,Теория баз данных,Высокопроизводительные вычисления,Промышленное программирование на языке Java,Дискретная оптимизация,Компьютерные сети,Да,0.06278026905829592,,,
2020-05-18 00:28:59.780,c84186d57fd935e228cdeddb0ce0bf2c,722,68,,0.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Машинное обучение 2,Дискретная оптимизация,Промышленное программирование на языке Java,Да,0.1121076233183856,,,
2020-05-18 01:12:33.756,17676f1d09ba15d060a7352e4308661a,622,64,,0.0,0.0,Безопасность компьютерных систем,Матричные вычисления,Язык SQL,Дискретная оптимизация,Компьютерные сети,Промышленное программирование на языке Java,Да,0.547085201793722,,,
2020-05-18 02:08:02.560,518a8ad312d0db47e23eeadf9f4220d1,711,65,,0.0,1.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Теория баз данных,Промышленное программирование на языке Java,Анализ данных в бизнесе,Дискретная оптимизация,Да,0.1345291479820628,,,
2020-05-18 09:51:45.860,0f114e98d9f732aa51db34f687db2655,699,63,,0.0,0.0,Матричные вычисления,Высокопроизводительные вычисления,Безопасность компьютерных систем,Дискретная оптимизация,Численные методы,Дополнительные главы прикладной статистики,Да,0.179372197309417,,,
2020-05-18 09:55:04.596,796d174c592006376963b8f31e818dbf,655,66,,0.0,0.0,Моделирование временных рядов,Матричные вычисления,Принятие решений в условиях риска и неопределённости,Численные методы,Дополнительные главы прикладной статистики,Машинное обучение 2,Да,0.3901345291479821,,,
2020-05-18 10:47:46.496,4add93dff84a52a0b3d690f07aa081d4,725,68,,0.0,1.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Дискретная оптимизация,Численные методы,Дополнительные главы прикладной статистики,Да,0.09865470852017932,,,
2020-05-18 11:12:15.849,dcc2e3447043d6d70a90c9c924314695,703,66,,0.0,1.0,Сбор и обработка данных с помощью краудсорсинга,Теория баз данных,Высокопроизводительные вычисления,Промышленное программирование на языке Java,Дискретная оптимизация,Численные методы,Да,0.1659192825112108,,,
2020-05-18 11:13:13.920,b8d4c538f6b47a1a692bec6c2f29152b,682,63,,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Язык SQL,Промышленное программирование на языке Java,Компьютерные сети,Системы баз данных,Да,0.2600896860986547,,,
2020-05-18 11:41:44.682,59241a17fc6c01fa7d209ef20712d31c,588,64,,0.0,0.0,Моделирование временных рядов,Безопасность компьютерных систем,Матричные вычисления,Численные методы,Компьютерные сети,Дополнительные главы прикладной статистики,Да,0.7040358744394619,,,
2020-05-18 12:17:33.378,1f53f6dabcd59889dd7486a7cac5c9f2,569,67,,0.0,0.0,Язык SQL,Матричные вычисления,Безопасность компьютерных систем,Компьютерные сети,Промышленное программирование на языке Java,Дополнительные главы прикладной статистики,Нет,0.789237668161435,,,
2020-05-18 12:41:04.520,348562c4a55053de25fdd4389b9f1181,650,66,,0.0,1.0,Моделирование временных рядов,Сбор и обработка данных с помощью краудсорсинга,Безопасность компьютерных систем,Компьютерные сети,Дополнительные главы прикладной статистики,Системы баз данных,Да,0.4125560538116592,,,
2020-05-18 12:55:36.645,d61cc836b6aa3cdc4a40e2e8ada0b937,608,62,,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Язык SQL,Компьютерные сети,Промышленное программирование на языке Java,Машинное обучение 2,Нет,0.6143497757847534,,,
2020-05-18 13:30:49.657,1eafb63c510c305e325bff51d246adb1,648,61,,0.0,1.0,Сбор и обработка данных с помощью краудсорсинга,Statistical Learning Theory,Безопасность компьютерных систем,Промышленное программирование на языке Java,Дополнительные главы прикладной статистики,Дискретная оптимизация,Да,0.42152466367713,,,
2020-05-18 14:18:18.644,d9f0e5ebc6718202b86eaee2de1c697b,531,66,,0.0,0.0,Матричные вычисления,Высокопроизводительные вычисления,Язык SQL,Компьютерные сети,Системы баз данных,Численные методы,Да,0.9327354260089686,,,True
2020-05-18 14:37:56.162,47a0391ff6ee0a09d11e595266a4b630,679,65,,1.0,0.0,Матричные вычисления,Моделирование временных рядов,Язык SQL,Анализ данных в бизнесе,Численные методы,Промышленное программирование на языке Java,Да,0.273542600896861,,,
2020-05-18 14:44:19.586,fa4860bc719aadedbb00ba027067a8b7,642,67,,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Язык SQL,Компьютерные сети,Промышленное программирование на языке Java,Дискретная оптимизация,Да,0.4484304932735426,,,
2020-05-18 15:03:41.546,c98c2ee69047bd8febea3ac2d1380bf9,602,65,,0.0,0.0,Теория баз данных,Принятие решений в условиях риска и неопределённости,Язык SQL,Анализ данных в бизнесе,Системы баз данных,Компьютерные сети,Да,0.641255605381166,,,
2020-05-18 16:11:14.717,635e9ca4fcf26a2bd38b8488a8edfca5,555,66,,0.0,1.0,Сбор и обработка данных с помощью краудсорсинга,Безопасность компьютерных систем,Язык SQL,Дополнительные главы прикладной статистики,Системы баз данных,Компьютерные сети,Да,0.8475336322869955,,,
2020-05-18 16:45:06.205,081eba3952cfc116e0e9b941d6a974a2,692,62,,0.0,1.0,Безопасность компьютерных систем,Матричные вычисления,Теория баз данных,Промышленное программирование на языке Java,Дискретная оптимизация,Системы баз данных,Нет,0.2152466367713004,,,
2020-05-18 16:47:43.131,014b72217e20370dab7acc48b20c47be,543,66,,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Statistical Learning Theory,Матричные вычисления,Системы баз данных,Машинное обучение 2,Дискретная оптимизация,Да,0.8923766816143498,,,
2020-05-18 16:55:16.783,ac3d08a6cc42a50f0ca53017b3ba5ba9,598,61,,0.0,0.0,Матричные вычисления,Язык SQL,Безопасность компьютерных систем,Компьютерные сети,Промышленное программирование на языке Java,Дискретная оптимизация,Да,0.6591928251121076,,,
2020-05-18 17:00:34.890,04b88fcbe5ba58aa8369c7de5e574de0,719,61,,0.0,0.0,Безопасность компьютерных систем,Моделирование временных рядов,Высокопроизводительные вычисления,Дискретная оптимизация,Компьютерные сети,Промышленное программирование на языке Java,Да,0.1210762331838565,,,
2020-05-18 17:01:49.352,9750aa503b095b9297e1a778d6c7cc95,576,66,,1.0,0.0,Язык SQL,Теория баз данных,Принятие решений в условиях риска и неопределённости,Анализ данных в бизнесе,Системы баз данных,Дискретная оптимизация,Да,0.757847533632287,,,
2020-05-18 17:09:23.589,3e106aaef8b24dbb01319c73e14c2936,784,62,,0.0,1.0,Безопасность компьютерных систем,Statistical Learning Theory,Матричные вычисления,Дискретная оптимизация,Промышленное программирование на языке Java,Дополнительные главы прикладной статистики,Да,0.0,,True,
2020-05-18 17:16:47.961,701078e1e897399f675e96bdda5fb149,636,68,,1.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Принятие решений в условиях риска и неопределённости,Теория баз данных,Промышленное программирование на языке Java,Машинное обучение 2,Анализ данных в бизнесе,Да,0.4753363228699552,,True,
2020-05-18 17:16:57.130,86eebda725013685effcb0c97591132e,690,66,,0.0,0.0,Безопасность компьютерных систем,Язык SQL,Матричные вычисления,Машинное обучение 2,Промышленное программирование на языке Java,Системы баз данных,Да,0.2242152466367713,,,
2020-05-18 17:21:14.354,7f9d0f835bf734ccd4619041c3475c1c,689,62,,0.0,1.0,Безопасность компьютерных систем,Statistical Learning Theory,Матричные вычисления,Дискретная оптимизация,Дополнительные главы прикладной статистики,Промышленное программирование на языке Java,Нет,0.2286995515695067,,,
2020-05-18 17:22:56.786,bfe75c08c6b7e31d4e7d48c9c5fed69b,758,62,,0.0,1.0,Безопасность компьютерных систем,Statistical Learning Theory,Матричные вычисления,Дискретная оптимизация,Промышленное программирование на языке Java,Дополнительные главы прикладной статистики,Да,0.02242152466367708,,,
2020-05-18 17:32:12.074,651f2fa7d270b436246ddd7d05880bfa,755,62,,0.0,1.0,Теория баз данных,Моделирование временных рядов,Statistical Learning Theory,Дополнительные главы прикладной статистики,Численные методы,Системы баз данных,Да,0.0358744394618834,,True,
2020-05-18 17:51:56.025,9f23846141606a1e26e8e4c28e9a7262,527,67,,0.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Язык SQL,Компьютерные сети,Промышленное программирование на языке Java,Системы баз данных,Да,0.9506726457399103,,,
2020-05-18 17:53:08.611,6b3d72def53597696afb19faed1f8365,641,67,,0.0,0.0,Statistical Learning Theory,Матричные вычисления,Моделирование временных рядов,Дискретная оптимизация,Численные методы,Машинное обучение 2,Да,0.452914798206278,,,
2020-05-18 17:56:00.688,044e038535ae5d2ff037150b77fdc6d1,710,62,,0.0,1.0,Безопасность компьютерных систем,Statistical Learning Theory,Матричные вычисления,Дискретная оптимизация,Промышленное программирование на языке Java,Дополнительные главы прикладной статистики,Да,0.1390134529147982,,,
2020-05-18 18:01:52.604,fd784637a19d65bbe5b07d6efac5a05d,625,62,,0.0,0.0,Безопасность компьютерных систем,Statistical Learning Theory,Матричные вычисления,Машинное обучение 2,Дискретная оптимизация,Компьютерные сети,Да,0.5336322869955157,,,
2020-05-18 18:02:10.929,25bd5b6bb000f48b8276cbb942537386,668,66,,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Statistical Learning Theory,Машинное обучение 2,Дискретная оптимизация,Системы баз данных,Да,0.3228699551569507,,,
2020-05-18 18:03:57.347,e0ca1a9548af9a3f98428c62420aa484,764,62,,0.0,0.0,Матричные вычисления,Безопасность компьютерных систем,Statistical Learning Theory,Дискретная оптимизация,Дополнительные главы прикладной статистики,Машинное обучение 2,Да,0.004484304932735439,,True,
2020-05-18 18:06:29.107,6256514074c4680d1b14e4f2a863fd78,596,64,,0.0,0.0,Statistical Learning Theory,Язык SQL,Сбор и обработка данных с помощью краудсорсинга,Анализ данных в бизнесе,Численные методы,Дополнительные главы прикладной статистики,Да,0.6681614349775784,,,
2020-05-18 18:17:59.748,1f63fc485d851236249263b91dc03d6b,756,61,,0.0,1.0,Statistical Learning Theory,Матричные вычисления,Безопасность компьютерных систем,Дискретная оптимизация,Дополнительные главы прикладной статистики,Промышленное программирование на языке Java,Да,0.03139013452914796,,,
2020-05-18 18:24:10.335,425c2a90f447620c9a1868e92f0a7af6,760,62,,0.0,1.0,Сбор и обработка данных с помощью краудсорсинга,Язык SQL,Принятие решений в условиях риска и неопределённости,Промышленное программирование на языке Java,Дополнительные главы прикладной статистики,Анализ данных в бизнесе,Да,0.01345291479820632,,,
2020-05-18 18:29:57.440,88ae08d9db8d34b267780ed642d0d2db,581,68,,0.0,0.0,Statistical Learning Theory,Матричные вычисления,Теория баз данных,Дискретная оптимизация,Численные методы,Промышленное программирование на языке Java,Да,0.7354260089686099,,,
2020-05-18 18:30:23.257,cd8299f4173e8a509275b25787670ad2,704,61,,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Язык SQL,Дискретная оптимизация,Машинное обучение 2,Промышленное программирование на языке Java,Да,0.1614349775784754,,,
2020-05-18 18:53:41.094,5ee2ad618729a6dc3bdb7f2858826ef0,628,65,,0.0,0.0,Безопасность компьютерных систем,Язык SQL,Теория баз данных,Компьютерные сети,Промышленное программирование на языке Java,Дискретная оптимизация,Нет,0.5134529147982063,,,
2020-05-18 18:55:40.236,32fea7beb180e7de64ad408013cc01ec,539,65,,0.0,1.0,Безопасность компьютерных систем,Язык SQL,Матричные вычисления,Компьютерные сети,Промышленное программирование на языке Java,Системы баз данных,Да,0.9103139013452914,,,
2020-05-18 19:08:20.608,bf24738793f54467434ad78be13a42bf,693,64,,0.0,1.0,Безопасность компьютерных систем,Statistical Learning Theory,Матричные вычисления,Дополнительные главы прикладной статистики,Дискретная оптимизация,Промышленное программирование на языке Java,Да,0.2107623318385651,,,True
2020-05-18 19:09:00.945,f736e00dc03850c59649e77149895d5a,652,66,,0.0,0.0,Высокопроизводительные вычисления,Язык SQL,Безопасность компьютерных систем,Машинное обучение 2,Промышленное программирование на языке Java,Численные методы,Да,0.4035874439461884,,,
2020-05-18 19:16:43.914,d08d06bc5d31e35616fafc59de6f2e34,691,65,,0.0,1.0,Безопасность компьютерных систем,Матричные вычисления,Моделирование временных рядов,Промышленное программирование на языке Java,Компьютерные сети,Дополнительные главы прикладной статистики,Да,0.2197309417040358,,,
2020-05-18 19:23:23.735,ff549c331d45453052f28ad2614afda9,723,62,,0.0,0.0,Моделирование временных рядов,Теория баз данных,Матричные вычисления,Численные методы,Анализ данных в бизнесе,Промышленное программирование на языке Java,Да,0.1076233183856502,,,
2020-05-18 19:23:38.274,76d70b75a12f7b2ae593d02da6ed62ec,688,66,,0.0,0.0,Безопасность компьютерных систем,Моделирование временных рядов,Сбор и обработка данных с помощью краудсорсинга,Компьютерные сети,Машинное обучение 2,Системы баз данных,Да,0.2331838565022422,,,
2020-05-18 19:25:39.947,5a6f07c1f6186408b43f0f8e729168e9,632,66,,0.0,1.0,Моделирование временных рядов,Сбор и обработка данных с помощью краудсорсинга,Безопасность компьютерных систем,Компьютерные сети,Дополнительные главы прикладной статистики,Системы баз данных,Да,0.4932735426008968,,,
2020-05-18 19:30:54.801,cc8e710c871ae8236b8b8705e6840793,559,65,,0.0,0.0,Безопасность компьютерных систем,Теория баз данных,Язык SQL,Компьютерные сети,Анализ данных в бизнесе,Машинное обучение 2,Да,0.8340807174887892,,,
2020-05-18 19:34:58.494,8c191b9ac692c190f54e66167b0adc3e,620,64,,0.0,0.0,Statistical Learning Theory,Язык SQL,Принятие решений в условиях риска и неопределённости,Анализ данных в бизнесе,Дискретная оптимизация,Численные методы,Да,0.5560538116591929,,,
2020-05-18 19:35:49.258,1c1623a037bd523d687245e6060e6c5b,595,67,,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Язык SQL,Теория баз данных,Промышленное программирование на языке Java,Машинное обучение 2,Компьютерные сети,Да,0.6726457399103138,,,
2020-05-18 19:36:10.039,d4c7805c20028b28a8e3713ccdeae2a1,702,67,,0.0,1.0,Матричные вычисления,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Дополнительные главы прикладной статистики,Дискретная оптимизация,Численные методы,Да,0.1704035874439462,,,
2020-05-18 19:36:51.479,f5d9f99cb876ca0888d18b6e444fa1b1,516,67,,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Язык SQL,Теория баз данных,Промышленное программирование на языке Java,Машинное обучение 2,Компьютерные сети,Нет,0.9820627802690582,,,
2020-05-18 19:49:54.661,b3eb1cdc4beffbdd5b29a8d54d649bc0,731,65,,0.0,1.0,Безопасность компьютерных систем,Матричные вычисления,Моделирование временных рядов,Промышленное программирование на языке Java,Компьютерные сети,Дискретная оптимизация,Да,0.094170403587444,,,
2020-05-18 19:57:22.697,6f1c603284d031570af2e4be6c1afdcb,592,65,,0.0,0.0,Принятие решений в условиях риска и неопределённости,Высокопроизводительные вычисления,Язык SQL,Анализ данных в бизнесе,Компьютерные сети,Промышленное программирование на языке Java,Да,0.6860986547085202,,,
2020-05-18 19:58:10.994,26e72efe2995eb032a25561b2bf78600,604,67,,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Моделирование временных рядов,Машинное обучение 2,Компьютерные сети,Системы баз данных,Да,0.6322869955156951,,,
2020-05-18 20:03:03.972,a19f36ae8465cac527e8ce7b6ebf1213,541,63,,0.0,0.0,Язык SQL,Безопасность компьютерных систем,Теория баз данных,Промышленное программирование на языке Java,Компьютерные сети,Анализ данных в бизнесе,Да,0.9013452914798207,,,
2020-05-18 20:18:51.160,ecc19831d7abd064f0488a9af2521920,580,66,,0.0,0.0,Язык SQL,Принятие решений в условиях риска и неопределённости,Теория баз данных,Системы баз данных,Анализ данных в бизнесе,Компьютерные сети,Да,0.7399103139013453,,,
2020-05-18 20:21:28.386,2f8a48924249d2231659183d7654ed33,656,67,,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Statistical Learning Theory,Машинное обучение 2,Системы баз данных,Компьютерные сети,Да,0.3856502242152466,,,
2020-05-18 20:21:46.887,6cd7de3774f07c65e44668cdf7e987b6,557,63,,0.0,1.0,Моделирование временных рядов,Язык SQL,Высокопроизводительные вычисления,Промышленное программирование на языке Java,Анализ данных в бизнесе,Системы баз данных,Да,0.8430493273542601,,,
2020-05-18 20:26:39.021,2b0d7dd550bcca4c586cbb27d8478aa8,619,65,,0.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Матричные вычисления,Компьютерные сети,Промышленное программирование на языке Java,Анализ данных в бизнесе,Да,0.5605381165919283,,,
2020-05-18 20:34:07.220,fc2c60b8004aa91bc272df84628621ff,639,63,,0.0,1.0,Язык SQL,Сбор и обработка данных с помощью краудсорсинга,Statistical Learning Theory,Системы баз данных,Машинное обучение 2,Анализ данных в бизнесе,Нет,0.4618834080717489,,,
2020-05-18 20:47:03.363,bb94ed5af639819dac15574197c80da3,534,64,,0.0,0.0,Теория баз данных,Моделирование временных рядов,Принятие решений в условиях риска и неопределённости,Анализ данных в бизнесе,Численные методы,Системы баз данных,Да,0.9237668161434978,,,True
2020-05-18 20:48:02.936,59347ad5e9d8099a9a8fa58b841bdf05,708,64,,1.0,0.0,Моделирование временных рядов,Теория баз данных,Принятие решений в условиях риска и неопределённости,Анализ данных в бизнесе,Численные методы,Системы баз данных,Да,0.1434977578475336,,,
2020-05-18 20:50:49.049,5a6dfaade650ca8bb2d081342df303e8,549,65,,0.0,0.0,Безопасность компьютерных систем,Язык SQL,Матричные вычисления,Промышленное программирование на языке Java,Дополнительные главы прикладной статистики,Машинное обучение 2,Нет,0.8699551569506727,,,
2020-05-18 20:50:53.471,72e79e6a79cb4025077b371cc6e54247,551,64,,0.0,0.0,Теория баз данных,Безопасность компьютерных систем,Statistical Learning Theory,Промышленное программирование на языке Java,Анализ данных в бизнесе,Численные методы,Да,0.8654708520179373,,,
2020-05-18 20:57:09.583,42df9e301b39e4295fe849aa2abdfc7c,613,61,,0.0,0.0,Высокопроизводительные вычисления,Теория баз данных,Безопасность компьютерных систем,Промышленное программирование на языке Java,Компьютерные сети,Численные методы,Нет,0.5919282511210762,,,
2020-05-18 21:02:28.759,5c49473012411a1eee72f8ea63767adf,573,63,,0.0,0.0,Безопасность компьютерных систем,Язык SQL,Теория баз данных,Промышленное программирование на языке Java,Компьютерные сети,Дискретная оптимизация,Нет,0.773542600896861,,,
2020-05-18 21:10:54.229,25a3ce0eea214df2aa6d25d395d594f0,644,63,,0.0,0.0,Моделирование временных рядов,Матричные вычисления,Язык SQL,Промышленное программирование на языке Java,Дополнительные главы прикладной статистики,Анализ данных в бизнесе,Да,0.4394618834080718,,,
2020-05-18 21:12:00.134,be4fa2120de3397ae21eac38ff0060e3,502,67,,0.0,0.0,Безопасность компьютерных систем,Язык SQL,Матричные вычисления,Промышленное программирование на языке Java,Численные методы,Машинное обучение 2,Да,0.9910313901345291,,,
2020-05-18 21:12:29.736,ac4e2062ca444a506991c212bd2dd872,562,67,,0.0,0.0,Безопасность компьютерных систем,Язык SQL,Матричные вычисления,Промышленное программирование на языке Java,Анализ данных в бизнесе,Численные методы,Нет,0.8161434977578476,,,
2020-05-18 21:13:08.747,9c2251ef9825947b98265e4bfa887bcf,658,68,,0.0,0.0,Безопасность компьютерных систем,Матричные вычисления,Statistical Learning Theory,Дискретная оптимизация,Промышленное программирование на языке Java,Компьютерные сети,Да,0.3766816143497758,,,
2020-05-18 21:15:01.777,f0db08ec702a03450390efdca4166cc2,603,65,,0.0,1.0,Язык SQL,Матричные вычисления,Сбор и обработка данных с помощью краудсорсинга,Промышленное программирование на языке Java,Дискретная оптимизация,Компьютерные сети,Нет,0.6367713004484306,,,
2020-05-18 21:15:58.617,a6ce02b12540bca3cdd15757f8a2e919,597,65,,0.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Матричные вычисления,Компьютерные сети,Промышленное программирование на языке Java,Анализ данных в бизнесе,Да,0.663677130044843,,,
2020-05-18 21:17:01.633,f3cc62fabaa597e8fe0b20ac2e6f46d3,742,62,,0.0,1.0,Безопасность компьютерных систем,Язык SQL,Теория баз данных,Промышленное программирование на языке Java,Дискретная оптимизация,Компьютерные сети,Да,0.05829596412556048,,,
2020-05-18 21:19:50.620,feb53dcdd28fff9dc4a981c3419fea6f,521,66,,1.0,0.0,Безопасность компьютерных систем,Язык SQL,Сбор и обработка данных с помощью краудсорсинга,Промышленное программирование на языке Java,Анализ данных в бизнесе,Машинное обучение 2,Нет,0.968609865470852,,,True
2020-05-18 21:24:21.198,876b1fbacdfe36cb2e3927aea554b1ff,660,67,,1.0,0.0,Моделирование временных рядов,Сбор и обработка данных с помощью краудсорсинга,Теория баз данных,Анализ данных в бизнесе,Системы баз данных,Промышленное программирование на языке Java,Да,0.3632286995515696,,,
2020-05-18 21:24:23.667,6ed89e424179b0510e3f7c0cb7369ad6,558,67,,0.0,1.0,Моделирование временных рядов,Матричные вычисления,Язык SQL,Анализ данных в бизнесе,Промышленное программирование на языке Java,Машинное обучение 2,Да,0.8385650224215246,,,
2020-05-18 21:26:52.105,e83471de8976e4fcfccf4ef417f07192,661,67,,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Матричные вычисления,Моделирование временных рядов,Системы баз данных,Дополнительные главы прикладной статистики,Анализ данных в бизнесе,Да,0.3587443946188341,,,
2020-05-18 21:27:02.445,ffc58d371e2f52e1c7f45d49d3d629d0,659,67,,0.0,1.0,Матричные вычисления,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Системы баз данных,Промышленное программирование на языке Java,Дополнительные главы прикладной статистики,Нет,0.3699551569506726,,,
2020-05-18 21:31:54.983,aa21f50934a72e00bbc7e65a54ea0bcc,666,63,,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Матричные вычисления,Машинное обучение 2,Компьютерные сети,Дискретная оптимизация,Нет,0.3318385650224215,,,
2020-05-18 21:35:05.042,a69948a1730e412eab71a4d4e70791e2,663,68,,0.0,0.0,Моделирование временных рядов,Матричные вычисления,Язык SQL,Машинное обучение 2,Дополнительные главы прикладной статистики,Анализ данных в бизнесе,Да,0.3497757847533632,,,
2020-05-18 21:36:30.617,2826fc94cd575c8f7b0a2416506e70e5,614,65,,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Теория баз данных,Дискретная оптимизация,Машинное обучение 2,Компьютерные сети,Да,0.5874439461883407,,,
2020-05-18 21:38:00.271,b3e75ee2a708cef65cc2f80da894dd50,560,67,,0.0,0.0,Безопасность компьютерных систем,Моделирование временных рядов,Язык SQL,Анализ данных в бизнесе,Промышленное программирование на языке Java,Численные методы,Да,0.8295964125560538,,,
2020-05-18 21:41:33.419,ea9d7e5f21ee102565b1437b26eb1144,582,63,,0.0,0.0,Язык SQL,Сбор и обработка данных с помощью краудсорсинга,Высокопроизводительные вычисления,Промышленное программирование на языке Java,Дополнительные главы прикладной статистики,Анализ данных в бизнесе,Да,0.7309417040358744,,,
2020-05-18 21:44:47.061,760529fb42ad1fd50071e2ceeadaaedc,570,68,,0.0,0.0,Язык SQL,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Промышленное программирование на языке Java,Машинное обучение 2,Компьютерные сети,Нет,0.7847533632286996,,,
2020-05-18 21:45:31.019,b8dab0479a00af2eb75deaf54dd9a442,697,68,,1.0,0.0,Моделирование временных рядов,Язык SQL,Сбор и обработка данных с помощью краудсорсинга,Промышленное программирование на языке Java,Дополнительные главы прикладной статистики,Дискретная оптимизация,Да,0.1883408071748879,,,
2020-05-18 21:47:05.660,9fa4bc4eb50e574e88b670a86781860b,600,68,,0.0,0.0,Язык SQL,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Промышленное программирование на языке Java,Компьютерные сети,Машинное обучение 2,Нет,0.6502242152466368,,,
2020-05-18 21:49:22.233,f8fab519d78047712c06798c8b7fe38f,561,65,,1.0,0.0,Моделирование временных рядов,Теория баз данных,Язык SQL,Промышленное программирование на языке Java,Машинное обучение 2,Компьютерные сети,Нет,0.8228699551569507,,,
2020-05-18 21:51:40.811,b6fcd3cdcbbd950b4207acb65ee12d03,737,62,,0.0,1.0,Безопасность компьютерных систем,Матричные вычисления,Язык SQL,Промышленное программирование на языке Java,Компьютерные сети,Дополнительные главы прикладной статистики,Да,0.0717488789237668,,,
